date,country,href,tite
2003-07-10,Americas,/en/documents/amr51/101/2003/es/,EE. UU. (Ohio). Pena de muerte
2003-07-10,Iran,/en/documents/mde13/020/2003/en/,Iran: Further Information on Prisoners of conscience /Incommunicado detention/ fear of torture or ill-treatment
2003-07-10,Americas,/en/documents/amr51/101/2003/en/,"America (Ohio): Death penalty, Richard Wade Cooey"
2003-07-10,Tunisia,/en/documents/mde30/018/2003/es/,TÚNEZ. Temor de tortura y detención en régimen de incomunicación
2003-07-10,Myanmar,/en/documents/asa16/017/2003/fr/,"MYANMAR. CRAINTES POUR LA SÉCURITÉ / DÉTENTION AU SECRET / CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS. Daw Mae Hnin Kyi (f), députée de la National League for Democracy (NLD, Ligue nationale pour la démocratie) élue dans la circonscription de Mo"
2003-07-10,Nepal,/en/documents/asa31/024/2003/es/,NEPAL. Temor de tortura / Temor por la seguridad
2003-07-10,Myanmar,/en/documents/asa16/017/2003/en/,Myanmar: Fear for safety/Incommunicado detention/Fear of torture or ill-treatment
2003-07-10,Iraq,/en/documents/mde16/014/2003/fr/,JORDANIE. CRAINTES D?EXÉCUTION IMMINENTE / TORTURE / PROCÈS INIQUE.
2003-07-10,Americas,/en/documents/amr51/101/2003/fr/,"ÉTATS-UNIS (OHIO). PEINE DE MORT. Richard Wade Cooey (h), blanc, 36 ans"
2003-07-10,China,/en/documents/asa17/030/2003/en/,China: Fear of torture or ill-treatment/medical concern
2003-07-10,China,/en/documents/asa17/030/2003/es/,CHINA. Temor de tortura o malos tratos / Preocupación médica
2003-07-10,Iran,/en/documents/mde13/020/2003/es/,IRAN. Preso de conciencia / detención en régimen de incomunicación / temor de tortura o malos tratos. Nuevo motivo de preocupación: Preocupación médica
2003-07-10,Middle East and North Africa,/en/documents/mde24/024/2003/fr/,"SYRIE. CRAINTES DE TORTURE ET MAUVAIS TRAITEMENTS / PRISONNIER D'OPINION PRÉSUMÉ / DÉTENTION AU SECRET / PRÉOCCUPATIONS POUR LA SANTÉ. Abd el Razaq (« Abu Shaker ») Shoullar (h), 81 ans"
2003-07-10,Nepal,/en/documents/asa31/024/2003/en/,Nepal: Fear of torture / fear for safety
2003-07-10,Iran,/en/documents/mde13/020/2003/fr/,IRAN. PRISONNIER D?OPINION / DÉTENTION AU SECRET /CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / NOUVELLE CRAINTE : PRÉOCCUPATIONS POUR LA SANTÉ.
2003-07-10,Tunisia,/en/documents/mde30/018/2003/fr/,"TUNISIE. CRAINTES DE TORTURE / DÉTENTION AU SECRET. Mohammed ben Hedi Naouar (h), 37 ans"
2003-07-10,Myanmar,/en/documents/asa16/017/2003/es/,MYANMAR.Temor por la seguridad / Detención en régimen de incomunicación / Temor de tortura o malos tratos
2003-07-10,Nepal,/en/documents/asa31/024/2003/fr/,"NÉPAL. CRAINTES DE TORTURE / CRAINTES POUR LA SÉCURITÉ.tion des paysans du Népal ; Kal Bahadur Malla (h), 28 ans, président de la Fédération des jeunes pour la démocratie nationale"
2003-07-10,Iraq,/en/documents/mde16/014/2003/es/,"Jordania: Temor de ejecución inminente, tortura y juicio injusto"
2003-07-10,China,/en/documents/asa17/030/2003/fr/,CHINE. CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / PRÉOCCUPATIONS POUR LA SANTÉ.
2003-07-10,Tunisia,/en/documents/mde30/018/2003/en/,"Tunisia: Fear of torture/Incommunicado detention, Mohammed ben Hedi Naouar"
2003-07-10,Middle East and North Africa,/en/documents/mde24/024/2003/en/,"Syria: Risk of torture or ill-treatment/Possible prisoner of conscience/Incommunicado detention/Medical concern, 'Abd el-Razaq ('Abu Shaker') Shoullar"
2003-07-10,Middle East and North Africa,/en/documents/mde24/024/2003/es/,"SIRIA. Temor de tortura o malos tratos, posible preso de conciencia, detención en régimen de incomunicación y preocupación médica"
2003-07-09,Europe and Central Asia,/en/documents/eur44/019/2003/en/,"Turkey: Fear for safety/Threats, Ridvan Kizgin"
2003-07-09,Europe and Central Asia,/en/documents/eur44/019/2003/fr/,"TURQUIE. CRAINTES POUR LA SÉCURITÉ / MENACES. Ridvan Kizgin (h), défenseur des droits humains"
2003-07-09,United States of America,/en/documents/amr51/100/2003/fr/,ÉTATS-UNIS (INDIANA). PEINE DE MORT / PRÉOCCUPATIONS D?ORDRE JURIDIQUE.
2003-07-09,Iran,/en/documents/mde13/017/2003/fr/,IRAN. CRAINTES POUR LA SÉCURITÉ / DÉTENTION AU SECRET CRAINTES DE TORTURE ET DE MAUVAIS TRAITEMENTS.
2003-07-09,Jordan,/en/documents/mde16/013/2003/fr/,Jordanie: Peine de Mort/Torture et Mauvais traitments/Proces Inique - Raed Muhammad Hijazi (h)
2003-07-09,Middle East and North Africa,/en/documents/mde15/059/2003/fr/,ISRAËL et TERRITOIRES OCCUPÉS. CRAINTES DE TORTURE ET DE MAUVAIS TRAITEMENTS
2003-07-09,Jordan,/en/documents/mde16/013/2003/es/,"Jordania: Más información  sobre Pena de                  muerte/tortura/juicio injusto, Ra'ed Muhammad Hijazi"
2003-07-09,United States of America,/en/documents/amr51/100/2003/es/,EE. UU. (Indiana). Pena de muerte y preocupación jurídica
2003-07-09,United States of America,/en/documents/amr51/100/2003/en/,"USA (Indiana): Death penalty / Legal concern, Darnell Williams"
2003-07-09,Iran,/en/documents/mde13/018/2003/en/,Iran: Fear for safety/Incommunicado detention/Risk of torture and ill-treatment
2003-07-09,Europe and Central Asia,/en/documents/eur44/019/2003/es/,TURQUÍA. Temor por la seguridad / Amenazas
2003-07-09,Iran,/en/documents/mde13/018/2003/es/,"IRAN.Temor por la seguridad, detención en régimen de incomunicación y riesgo de torturas y malos tratos"
2003-07-09,Jordan,/en/documents/mde16/013/2003/en/,Jordan: Further Information on Death penalty/Torture/Unfair trial - Ra'ed Muhammad Hijazi (m)
2003-07-09,Iran,/en/documents/mde13/018/2003/fr/,IRAN. CRAINTES POUR LA SÉCURITÉ / DÉTENTION AU SECRET CRAINTES DE TORTURE ET DE MAUVAIS TRAITEMENTS.
2003-07-09,Iran,/en/documents/mde13/017/2003/en/,"Iran: Fear of torture and ill-treatment, Asghar Mazaheri Kalahroudi"
2003-07-09,Iran,/en/documents/mde13/017/2003/es/,"IRAN. Temor por la seguridad, detención en régimen de incomunicación y temor de torturas y malos tratos"
2003-07-09,Middle East and North Africa,/en/documents/mde15/059/2003/en/,"Israel: Fear of torture and ill-treatment/detention without charge, 'Abd al-Nasser Quzmar"
2003-07-09,Middle East and North Africa,/en/documents/mde15/059/2003/es/,ISRAEL. Temor de tortura y malos tratos/detención sin cargos
2003-07-08,Sudan,/en/documents/afr54/057/2003/en/,Sudan : Further information on Torture/ Fear of Torture/ Incommunicado detention.
2003-07-08,Laos,/en/documents/asa26/011/2003/fr/,"LAOS. CRAINTES DE TORTURE / CRAINTES POUR LA SÉCURITÉ Nouveau sujet de préoccupation : PROCÈS INIQUE. Naw Karl Mua (h), membre de l?ethnie hmong et ressortissant américain ; Thierry Falise (h), ressortissant belge ; Vincent Reynaud (h), ressortissant"
2003-07-08,Laos,/en/documents/asa26/011/2003/en/,Laos: Further information on Fear of torture/fear for safety
2003-07-08,Sudan,/en/documents/afr54/057/2003/fr/,SOUDAN. TORTURE / CRAINTES DE TORTURE / DÉTENTION AU SECRET. étudiants de l'Université de Zalingei :bdel Rhaman (h) (f) ; Hasana Abkr Gamoos (f)
2003-07-08,Laos,/en/documents/asa26/011/2003/es/,LAOS. Temor de tortura / Temor por la seguridad Nueva preocupación: Juicio injusto
2003-07-08,Sudan,/en/documents/afr54/057/2003/es/,"SUDAN. Tortura / temor de tortura / detención en régimen de incomunicación,  juicio sin garantías"
2003-07-07,Africa,/en/documents/afr62/022/2003/en/,"Democratic Republic of Congo: Prisoner of conscience/ill-treatment/detention without charge, Donatien Kisangani Mukatamwina (known as Kisangani)"
2003-07-07,United States of America,/en/documents/amr51/099/2003/es/,EE.UU.    Preocupación jurídica y pena de muerte
2003-07-07,United States of America,/en/documents/amr51/099/2003/en/,USA: Legal concern / Death penalty
2003-07-07,Americas,/en/documents/amr34/042/2003/es/,GUATEMALA. Amenazas de muerte y temor por la seguridad
2003-07-07,Egypt,/en/documents/amr52/004/2003/es/,Devolución/riesgo de tortura. Nuevos motivos de preocupación: pena de muerte/juicio injusto
2003-07-07,India,/en/documents/asa20/017/2003/es/,India: Temor por la seguridad
2003-07-07,India,/en/documents/asa20/017/2003/fr/,INDE. CRAINTES POUR LA SÉCURITÉ. Zahira Sheikh (f) ; Sehruneesa Sheikh (f) ;
2003-07-07,Indonesia,/en/documents/asa21/031/2003/en/,Indonesia: Fear of torture
2003-07-07,Indonesia,/en/documents/asa21/031/2003/fr/,INDONÉSIE. CRAINTES DE TORTURE. Gustaf Ayomi (h) ; John Hilipok (h) ; Welmus Asso (h) ; Elias Asso (h)
2003-07-07,Africa,/en/documents/afr62/022/2003/fr/,RÉPUBLIQUE DÉMOCRATIQUE DU CONGO (RDC). PRISONNIER D'OPINION / MAUVAIS TRAITEMENTS /
2003-07-07,Americas,/en/documents/amr23/048/2003/fr/,"COLOMBIE. CRAINTES POUR LA SÉCURITÉ Nouveau sujet de préoccupation : a, dans le département du Chocó la famille de Carlos Salinas Becerra ; personne tuée : Carlos Salinas Becerra (h) [orthographe rectifiée]"
2003-07-07,Americas,/en/documents/amr34/042/2003/fr/,"GUATÉMALA. MENACES DE MORT / CRAINTES POUR LA SÉCURITÉ. Luis Alberto Pérez Barillas (h), journaliste ;"
2003-07-07,Indonesia,/en/documents/asa21/031/2003/es/,INDONESIA. Temor de tortura
2003-07-07,Egypt,/en/documents/amr52/004/2003/en/,"Uruguay: Further Information on Forcible return/risk of torture and unfair trial, Al-Sayid Hassan Mukhlis."
2003-07-07,United States of America,/en/documents/amr51/099/2003/fr/,"ÉTATS-UNIS. PRÉOCCUPATIONS D?ORDRE JURIDIQUE / PEINE DE MORT. Feroz Ali Abbasi (h), sujet britannique, 23 anss ressortissants d?autres pays que les États-Unis, dont on ignore l?identité et la nationalité"
2003-07-07,India,/en/documents/asa20/017/2003/en/,India: Fear for safety
2003-07-07,Africa,/en/documents/afr62/022/2003/es/,República Democrática del Congo: Preso de conciencia / malos tratos / detención sin cargos
2003-07-07,Americas,/en/documents/amr34/042/2003/en/,Guatemala: Death threats/fear for safety
2003-07-07,Americas,/en/documents/amr23/048/2003/es/,COLOMBIA. Temor por la seguridad / nuevo motivo de preocupación: homicidio
2003-07-07,Americas,/en/documents/amr23/048/2003/en/,Colombia: Further Information on Fear for safety/possible disappearance.
2003-07-07,Egypt,/en/documents/amr52/004/2003/fr/,"URUGUAY / ÉGYPTE. CRAINTES DE CONDAMNATION À LA PEINE CAPITALE. Al Sayid Hassan Mukhlis (h), ressortissant égyptien"
2003-07-06,Uzbekistan,/en/documents/eur62/009/2003/es/,UZBEKISTAN. Pena de muerte / Temor de ejecución inminente / Tortura y malos tratos
2003-07-06,Uzbekistan,/en/documents/eur62/009/2003/fr/,OUZBÉKISTAN. PEINE DE MORT / CRAINTES D'EXÉCUTIONS IMMINENTES / TORTURE ET MAUVAIS TRAITEMENTS.
2003-07-06,Americas,/en/documents/amr34/041/2003/fr/,"GUATÉMALA. MENACES DE MORT / CRAINTES POUR LA SÉCURITÉ. Carmen Judith Morán Cruz (f), journaliste"
2003-07-06,Americas,/en/documents/amr34/041/2003/es/,GUATEMALA. Amenazas de muerte y temor por la seguridad
2003-07-06,Americas,/en/documents/amr34/041/2003/en/,Guatemala: Further Information on Death threats/fear for safety  Carmen Judith Morán Cruz (f) journalist and her family
2003-07-06,Uzbekistan,/en/documents/eur62/009/2003/en/,Uzbekistan: Further information on Death penalty/ Fear of imminent execution.
2003-07-03,Indonesia,/en/documents/asa21/030/2003/fr/,"INDONÉSIE (ACEH). CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / DÉTENTION ILLÉGALE / CRAINTES POUR LA SÉCURITÉ. Nuraini (f), 29 ans, militante pour la défense des droits humains ; Zakaria Ismail (h), 65 ans, agriculteur, père de Nuraini ; Zulkifl"
2003-07-03,Tunisia,/en/documents/mde30/017/2003/es/,TÚNEZ. Preso de conciencia y preocupación por la salud
2003-07-03,Indonesia,/en/documents/asa21/030/2003/en/,Indonesia: Further Information Fear of torture or ill-treatment/Unlawful detention/Fear for safety
2003-07-03,Myanmar,/en/documents/asa16/011/2003/en/,"Myanmar: Further information on Fear for safety/possible ""disappearance"""
2003-07-03,Sudan,/en/documents/afr54/054/2003/en/,Sudan: Fear for safety/Fear of torture or ill-treatment/Incommunicado detention/Prisoner of conscience
2003-07-03,Tunisia,/en/documents/mde30/017/2003/en/,"Tunisia: Further information on Prisoner of conscience / health concern, Zouheir Yahiaoui"
2003-07-03,Tunisia,/en/documents/mde30/017/2003/fr/,"TUNISIE. PRISONNIER D?OPINION / PRÉOCCUPATIONS POUR LA SANTÉ. Zouheir Yahiaoui (h), 35 ans"
2003-07-03,Indonesia,/en/documents/asa21/030/2003/es/,Temor de tortura o malos tratos / Detención ilegal / Temor por la seguridad
2003-07-03,Sudan,/en/documents/afr54/054/2003/ar/,??????? ????? ??? ???? ???????/???????/?????? ????? ?? ?????? ???????/???? ???
2003-07-03,Sudan,/en/documents/afr54/054/2003/es/,Temor por la seguridad / temor de tortura o malos tratos / detención en régimen de incomunicación / preso de conciencia
2003-07-03,Myanmar,/en/documents/asa16/011/2003/fr/,"MYANMAR. CRAINTES POUR LA SÉCURITÉ / « DISPARITIONS » PRÉSUMÉES. Daw Aung San Suu Kyi (f), secrétaire générale de la National League for Democracy (NLD, Ligue nationale pour la démocratie), 58 ans ; U Tin Oo [nom corrigé] (h), vice-président d"
2003-07-03,Myanmar,/en/documents/asa16/011/2003/es/,"MYANMAR. Temor por la seguridad / Posible ""desaparición"""
2003-07-03,Sudan,/en/documents/afr54/054/2003/fr/,SOUDAN. CRAINTES POUR LA SÉCURITÉ / CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / soudanais de défense des droits humains ;
2003-07-02,Russian Federation,/en/documents/eur46/061/2003/es/,FEDERACIÓN RUSA. Tortura y malos tratos / Temor de más tortura y malos tratos
2003-07-02,Americas,/en/documents/amr34/040/2003/en/,Guatemala: Death threats/fear for safety  Carmen Judith Morán Cruz (f) journalist and her family
2003-07-02,Russian Federation,/en/documents/eur46/061/2003/en/,Russian Federation: Further information on Torture and ill-treatment/Fear of torture and ill-treatment
2003-07-02,Americas,/en/documents/amr34/040/2003/fr/,"GUATÉMALA. MENACES DE MORT / CRAINTES POUR LA SÉCURITÉ. Carmen Judith Morán Cruz (f), journaliste"
2003-07-02,Americas,/en/documents/amr34/040/2003/es/,GUATEMALA. Amenazas de muerte/temor por la seguridad
2003-07-02,Russian Federation,/en/documents/eur46/061/2003/fr/,RUSSIE. TORTURE ET MAUVAIS TRAITEMENTS / CRAINTES DE TORTURE ET DE MAUVAIS TRAITEMENTS.
2003-07-01,Americas,/en/documents/amr51/095/2003/fr/,"ÉTATS-UNIS. PEINE DE MORT.Bobby Wayne Swisher (h), blanc, 27 ans"
2003-07-01,Sudan,/en/documents/afr54/053/2003/en/,Sudan: Death penalty/unfair trial
2003-07-01,Laos,/en/documents/asa26/009/2003/en/,Laos: Further information on Fear of torture/fear for safety
2003-07-01,Sudan,/en/documents/afr54/053/2003/es/,SUDÁN.  Pena de muerte / juicio sin garantías
2003-07-01,Americas,/en/documents/amr23/047/2003/en/,"Columbia: Fear for safety - Street traders in the municipality of Pereira, department of Risaralda"
2003-07-01,Laos,/en/documents/asa26/009/2003/fr/,Laos: Craintes de torture / Craintes pour la sécurité
2003-07-01,Laos,/en/documents/asa26/009/2003/es/,Laos: Temor de tortura / Temor por la seguridad
2003-07-01,Americas,/en/documents/amr51/095/2003/es/,EE.UU. (Virginia). Pena de muerte
2003-07-01,Americas,/en/documents/amr23/047/2003/es/,COLOMBIA . Temor por la seguridad
2003-07-01,Americas,/en/documents/amr51/095/2003/en/,USA (Virginia): Further Information on: Death penalty - Bobby Wayne Swisher.
2003-07-01,Sudan,/en/documents/afr54/053/2003/fr/,SOUDAN. PEINE DE MORT /  PROCÈS INÉQUITABLE.
2003-07-01,Americas,/en/documents/amr23/047/2003/fr/,"COLOMBIE. CRAINTES POUR LA SÉCURITÉ. les marchands de rue de la municipalité de Pereira, dans le département de Risaralda ; Personnes tuées : Jhon Jairo (h) ; Yony Torres Henao (f) ; Jorge (h)"
2003-06-29,Venezuela,/en/documents/amr53/011/2003/fr/,VÉNÉZUÉLA. CRAINTES POUR LA SÉCURITÉ.
2003-06-29,Venezuela,/en/documents/amr53/011/2003/es/,VENEZUELA. Temor por la seguridad
2003-06-29,Indonesia,/en/documents/asa21/029/2003/fr/,"INDONÉSIE (ACEH). CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / Nouveaux sujets de préoccupation : DÉTENTION ILLÉGALE /  CRAINTES POUR LA SÉCURITÉ.r, père de Nuraini ; Zulkifli (h), 50 ans ; nouvelles personnes menacées : Asiah (f), militante po"
2003-06-29,Americas,/en/documents/amr34/039/2003/fr/,GUATÉMALA. CRAINTES POUR LA SÉCURITÉ / MENACES.
2003-06-29,Indonesia,/en/documents/asa21/029/2003/es/,INDONESIA.Temor de tortura o malos tratos. Nuevas preocupaciones: Detención ilegal / Temor por la seguridad
2003-06-29,Americas,/en/documents/amr34/039/2003/en/,Guatemala: Further information on Fear for safety/Threats
2003-06-29,Indonesia,/en/documents/asa21/029/2003/en/,Indonesia: Further information on Fear of torture or ill-treatment
2003-06-29,Venezuela,/en/documents/amr53/011/2003/en/,"Venezuela: Further information on Fear for Safety, Cesar Emilio Machado."
2003-06-29,Americas,/en/documents/amr34/039/2003/es/,GUATEMALA. Temor por la seguridad y amenazas
2003-06-26,Americas,/en/documents/amr34/038/2003/es/,GUATEMALA. Temor por la seguridad y amenazas de muerte
2003-06-26,Americas,/en/documents/amr51/094/2003/es/,EE.UU ( Ohio ). Pena de muerte y preocupación jurídica
2003-06-26,Tunisia,/en/documents/mde30/016/2003/fr/,TUNISIE. PRISONNIER D?OPINION/ PRÉOCCUPATIONS POUR LA SANTÉ.
2003-06-26,Sudan,/en/documents/afr54/051/2003/en/,Sudan: Further information on Fear for safety/fear of torture or ill-treatment / incommunicado detention
2003-06-26,Americas,/en/documents/amr34/038/2003/fr/,GUATÉMALA. CRAINTES POUR LA SÉCURITÉ /  MENACES DE MORT. ores de los Derechos Humanos (procureure adjointe chargée des défenseurs des droits humains)
2003-06-26,China,/en/documents/asa31/022/2003/es/,NEPAL/CHINA. Temor de devolución / Temor por la seguridad
2003-06-26,Tunisia,/en/documents/mde30/016/2003/es/,Preso de conciencia / preocupación por la salud
2003-06-26,Americas,/en/documents/amr34/038/2003/en/,Guatemala: Fear for Safety/Death Threat -Thelma de Lam
2003-06-26,China,/en/documents/asa31/022/2003/fr/,NÉPAL / CHINE. CRAINTES DE RENVOIS FORCÉS / CRAINTES POUR LA SÉCURITÉ.
2003-06-26,Americas,/en/documents/amr51/094/2003/fr/,ÉTATS-UNIS. PEINE DE MORT /  PRÉOCCUPATIONS D?ORDRE JURIDIQUE.
2003-06-26,Sudan,/en/documents/afr54/051/2003/fr/,SOUDAN. CRAINTES POUR LA SÉCURITÉ / CRAINTES DE TORTURE OU DE MAUVAIS TRAITEMENTS / DÉTENTION AU SECRET.
2003-06-26,China,/en/documents/asa31/022/2003/en/,Nepal: Fear of forcible return/fear for safety
2003-06-26,Americas,/en/documents/amr51/094/2003/en/,USA (Ohio): Further information on Death penalty / Legal concern: Jerome Campbell.
2003-06-26,Tunisia,/en/documents/mde30/016/2003/en/,"Tunisia: Prisoner of conscience / health concern, Zouheir Yahiaoui"
2003-06-26,Sudan,/en/documents/afr54/051/2003/es/,SUDÁN. Temor por la seguridad / temor de tortura o malos tratos / detención en régimen de incomunicación
